video_id,author,date,comments,likeCount,is_reply
KhsCBoYK_-I,@moiseshuerta3984,2022-03-10T21:49:04Z,"Stock splits will open the stock to overseas retail investors who usually don't have access to fractional shares.
Plus options a lot cheaper.",1,FALSE
KhsCBoYK_-I,@diegolove173,2022-03-12T09:59:15Z,WTF are you talking about trading platform in Europe and Asia offer fractional shares mate,0,TRUE
KhsCBoYK_-I,@moiseshuerta3984,2022-03-12T10:58:01Z,"@@diegolove173
Wtf are you talking about.
Schwab international doesn't.",0,TRUE
KhsCBoYK_-I,@jaylenbrownfan2112,2022-03-10T21:43:28Z,Was looking at Apple from August 2020 before and after their stock split. Going to wait at least a week after the Amazon split for the inevitable dip.,10,FALSE
KhsCBoYK_-I,@lastempire7302,2022-03-10T21:35:43Z,"There is a feature called ""fractional share"" in most of the brokerage. The real perks here are the increased liquidity and reduced capital requirement for option traders.",5,FALSE
KhsCBoYK_-I,@WheresWaldo05,2022-03-10T22:43:44Z,Increased liquidity is not a benefit for stock holders. Lol. Its a negative,0,TRUE
KhsCBoYK_-I,@kmsnow6292,2022-03-10T21:32:12Z,"As always, the logics are rock solid. Ever thought of becoming a politician Joseph?",0,FALSE
KhsCBoYK_-I,@jko1501,2022-03-10T21:31:40Z,Amzn... don't believe the hype. The company is teetering on the edge ...,0,FALSE
KhsCBoYK_-I,@svladylen,2022-03-10T21:25:46Z,"I follow the channel for at least 2 years now and really like to hear your thoughts on various topics and most of the time I agree with you and your arguments are logical. And here logic is gone) Investable != improved fundamentals. Buybacks are good but 10b for Amazon is less than 1% and it's replacing 5b, so value here is close to 0 for investors. There is an edge in non Investable companies when big money are not there, like MJ companies or crypto miners, but it's not about Amazon story. So I think I'm in the camp who doesn't understand this price move.",0,FALSE
KhsCBoYK_-I,@JosephCarlsonAfterHours,2022-03-10T21:42:25Z,"Maybe I worded this wrong - but the point is that even if a company has solid fundamentals being less investable may still keep money out of the stock. 

In the case of Amazon I think it makes sense for the stock to move up after a stock split because it makes the company more investable. Whether we like to admit it or not, having more investors access to a stock in any way helps support the stock price. 

Why do investors celebrate SPY inclusion of their stock? Because it helps support the stock price. 

Why do investors celebrate DOW inclusion of their stock? Because it helps support the stock price.

Why do investors celebrate stock splits? Because it helps support the stock price. 

Just as the example in the video. If Cheerios started to only sell their cereal in bulk orders of 20 boxes, even though the value (fundamentals) would be identical. The fact that you can only buy it in massive bulk would certainly reduce the overall sales. Allowing people the ability to buy or sell something with less friction of course affects the amount of volume of that thing.",1,TRUE
KhsCBoYK_-I,@AgWhatsUp,2022-03-10T21:18:09Z,Now it’ll be easier for people to sell covered calls,2,FALSE
KhsCBoYK_-I,@nelson386,2022-03-10T21:10:46Z,"it does matter, because now they may be considered for the dow jones",0,FALSE
KhsCBoYK_-I,@jimmydanilo93,2022-03-10T21:06:10Z,The best thing to do at this time is have a financial advisor at your corner. Millionaires would be made from this war.,21,FALSE
KhsCBoYK_-I,@ayushmasheshwavi9726,2022-03-10T21:07:18Z,"Rightly said, the market is highly volatile and uncertain. Moving in the right direction with the right guidance will surely fetch its rewards.",1,TRUE
KhsCBoYK_-I,@mildredluka5577,2022-03-10T21:10:52Z,"Love it when people talk about gains, well I made loses at my start as well I’m getting better and putting my best recently.",1,TRUE
KhsCBoYK_-I,@katrinagomez1183,2022-03-10T21:15:17Z,I’ve probably made the wrongest choices  during the period of this conflict. Currently licking my wounds...,0,TRUE
KhsCBoYK_-I,@gudrunbattig6687,2022-03-10T21:21:06Z,"@@katrinagomez1183 Theresa Marie Wenske official, My financial consultant, after being featured on the Bloomberg page and searched for her site , She knows her job so well and she helps people too.",1,TRUE
KhsCBoYK_-I,@martingomez8915,2022-03-10T21:23:35Z,"Thanks for sharing, I just looked her up and I’m impressed, messaged and hopefully I get a reply.",0,TRUE
KhsCBoYK_-I,@clownanaround7996,2022-03-10T21:03:16Z,Thanks for content,0,FALSE
KhsCBoYK_-I,@sirfinleygaming9490,2022-03-10T21:02:40Z,The stock buyback is like 0.5% of total market cap. It's a small amount.,0,FALSE
KhsCBoYK_-I,@JosephCarlsonAfterHours,2022-03-10T21:45:05Z,Yep - the buyback is pathetic in and of itself. It's not a game changer.,1,TRUE
KhsCBoYK_-I,@sirfinleygaming9490,2022-03-10T22:27:09Z,@@JosephCarlsonAfterHours maybe start of a trend towards more buybacks. Like you said in the video it's not a company friendly to shareholders and that's why I don't have any shares,0,TRUE
KhsCBoYK_-I,@epbrown01,2022-03-10T20:58:52Z,"Speaking as someone that works in an Amazon warehouse, glad to see the stock options mentioned. I've long thought that they dropped the options because the stock price was too high. There have been rumblings in the company about increasing pay, and I think this move is a way to sidestep paying more - re-instating stock options lets them hold off on giving raises.",11,FALSE
KhsCBoYK_-I,@brodybehm7357,2022-03-10T20:55:27Z,buying right on the split,1,FALSE
KhsCBoYK_-I,@YamzYamzAndMoreYamz,2022-03-10T20:50:23Z,"Honey Bunches of Oates is actually the superior cereal :D Jokes aside, great metaphor.",1,FALSE
KhsCBoYK_-I,@sagig72,2022-03-10T20:50:02Z,I love your analysis. You're correct the price matters for the reason you mentioned. Still... something about this announcement at this timing of the fear in the markets .. something about it feels gimmicky.,0,FALSE
KhsCBoYK_-I,@Jsc8zaq,2022-03-10T20:49:15Z,$WMT <3,0,FALSE
KhsCBoYK_-I,@nancywang1746,2022-03-10T20:46:21Z,"This is so true! as a student, its a huge mental hurdle to buy a stock as expensive as amazon or google just because of how much money I'd have to dish out only to own half a share or a quarter of a share.. really glad both these companies have announced splits, I think it makes the stock much more accessible for those who aren't high income",7,FALSE
KhsCBoYK_-I,@addansteelbane3536,2022-03-10T21:50:51Z,Fractional shares are a thing btw,1,TRUE
KhsCBoYK_-I,@dh-uo4lt,2022-03-10T22:03:43Z,Do you like AFRM?,0,TRUE
KhsCBoYK_-I,@thetaomega7816,2022-03-11T14:02:15Z,@@addansteelbane3536 not everywhere,0,TRUE
KhsCBoYK_-I,@toddapplegate3988,2022-03-10T20:45:04Z,"Your wrong stock options can be issued as fractional shares for Amazon. You continue to be giving incorrect information. There is no debate regarding stock splits. Ask any Peter Lynch, Warren Buffet et al. Amazon appears to be doing okay without your help. Apple has a token dividend. You are comparing apples(Apple) and oranges.",0,FALSE
KhsCBoYK_-I,@cjjones7508,2022-03-10T20:38:40Z,You forgot covered call investors with smaller portfolios.,0,FALSE
KhsCBoYK_-I,@buyerclub2,2022-03-10T20:36:51Z,There are valid reasons for a company to do a stock split.  BUT it does not change anything related to the value of the company.  No way this should have increased the market cap of AMZN by 5%,18,FALSE
KhsCBoYK_-I,@charles-antoine1198,2022-03-10T22:27:53Z,"No, but buybacks does affect the value of a company. A 10B$ buyback basically means that there are less shares available, which result in a share price increase. You can think of buybacks in the same way as a dividend payment.",1,TRUE
KhsCBoYK_-I,@twvinlee,2022-03-11T00:45:42Z,@@charles-antoine1198 announcing a 10B buyback which causing the market cap bump up for 75B.. is overreacting.,2,TRUE
KhsCBoYK_-I,@alecgalbraith5604,2022-03-11T03:28:10Z,@@charles-antoine1198 buybacks don’t affect the value of a company. Debit common stock credit cash.,0,TRUE
KhsCBoYK_-I,@buyerclub2,2022-03-11T03:30:08Z,"@@charles-antoine1198 That is true, but the $10B buy back is relatively small for a company of the size of AMZN.   The market cap of AMZN is $1.5T   a $10B buy back is less than 1% and again should not have resulted in such a rise in market cap.  Hey, as a stock holder I am glad people wanted to buy.  And I actually think the stock will rise in the future for more valid reasons than a stock split and a miniscule share buy back,",2,TRUE
KhsCBoYK_-I,@juliuscaesar5360,2022-03-11T06:16:28Z,@@alecgalbraith5604 it’s actually debit Treasury Stock (contra equity account) and credit Cash.,0,TRUE
KhsCBoYK_-I,@burtbed4547,2022-03-10T20:35:43Z,"I believe they should have done this when they were clearly  in a position of strength when the stock was way above $3000. Now that the market is in for a rough ride, they decide to split. This is suspicious to me. Anyway What do I know. Thanks Joseph for your videos.",0,FALSE
KhsCBoYK_-I,@Doso777,2022-03-10T20:49:47Z,They are still in a position of strength.,0,TRUE
KhsCBoYK_-I,@KieC.,2022-03-10T20:34:35Z,"With the ability of most brokers today to be able to buy fractional shares, I don’t think that a split effects most people’s ability to invest in Amazon. The only catalysts that I see a split does is making options contracts more affordable and allowing companies to be put into the Dow Jones. Always found it weird that that fund weighs company holding percentage by share price which can easily be manipulated.",2,FALSE
KhsCBoYK_-I,@edmundchan6758,2022-03-10T20:23:54Z,Would love it if Amazon paid dividends in the future,14,FALSE
KhsCBoYK_-I,@schm2818,2022-03-10T21:28:16Z,"They will eventually, they're still growing and internally investing to help future revenue.",2,TRUE
KhsCBoYK_-I,@JosephCarlsonAfterHours,2022-03-10T22:25:44Z,I think they very will eventually. But you're likely to see a ramp up in buybacks before then.,1,TRUE
KhsCBoYK_-I,@LanternEnergy,2022-03-10T23:00:14Z,They will down the line they’re growing massively right now don’t expect to see it within the next 5-8 yrs,0,TRUE
KhsCBoYK_-I,@fundrisefanfam,2022-03-10T20:19:00Z,Thought you might touch on the split leading to possible inclusion in DJIA. Terrific content as usual! 🙂,2,FALSE
KhsCBoYK_-I,@bodyweightbob8669,2022-03-10T20:17:33Z,Damn I need some cereal in my life now.,1,FALSE
KhsCBoYK_-I,@bigmeek4705,2022-03-10T20:16:43Z,Anyone who likes honey nut Cheerios more then honey bunches of oats should be locked in prison.,1,FALSE
KhsCBoYK_-I,@cosmiccoffee8497,2022-03-10T20:46:22Z,Honey bunches of oats with almonds is the king of cereal.,0,TRUE
KhsCBoYK_-I,@WangTmg,2022-03-10T20:15:29Z,Jeff Bezos would not let this happen IMO,0,FALSE
KhsCBoYK_-I,@WangTmg,2022-03-10T20:14:58Z,It attracts WSB to pump and dump the stock since its affordable. The premium ness is there no more. Again I think this was done to profit the guys higher ups since the stock price has been stagnant for many months. This is bad for long term investor.,1,FALSE
KhsCBoYK_-I,@j2208,2022-03-10T20:14:03Z,Doesn't everyone for the most part have the ability to buy fractional shares. The only issue is the tradability of options.,3,FALSE
KhsCBoYK_-I,@flavio6179,2022-03-10T20:13:50Z,Fractional shares :),1,FALSE
KhsCBoYK_-I,@HermannTheGreat,2022-03-10T20:13:29Z,"Amazon just had a huge fail on an MMO long-shot bet with New World which has an initial 1 million users and it's already down to 150k daily users, they're going to have to writeoff the several, if not tens of millions of loss for this project alone. With inflation you have to ask if Whole Foods will grow into a burden.",1,FALSE
KhsCBoYK_-I,@edmundchan6758,2022-03-10T20:22:24Z,"That's kinda what Amazon does a lot though, they create new products and throw it at customers, and most of these products fail.  But they have the financial ability to fail a lot till one of these products succeeds",2,TRUE
KhsCBoYK_-I,@JosephCarlsonAfterHours,2022-03-10T20:22:57Z,"The list of failed projects is a natural consequence of spending so much money on non-core investments. Amazon failed on the phone, but they were successful in getting Alexa devices into hundreds of millions of homes and fire sticks onto hundreds of millions of TV's. They failed on their MMO but were successful on expanding prime video to be one of the most watched streaming services. Amazon is investing into satellites, self driving cars/robo taxis, music/podcasts/audio books, sports, etc. Not all of these will be successful but even if a few work out the rewards are very large.",4,TRUE
KhsCBoYK_-I,@HermannTheGreat,2022-03-11T01:50:02Z,"@@JosephCarlsonAfterHours Hopefully they can keep hitting home runs because the streaming and cloud storage areas are giving them increasing competition, and maybe the consumer will win.",0,TRUE
KhsCBoYK_-I,@ThiccEagle,2022-03-10T20:13:29Z,Helps with selling puts and calls!,3,FALSE
KhsCBoYK_-I,@antoniostefangabriel9829,2022-03-10T20:07:46Z,1:45 what page is that?,2,FALSE
KhsCBoYK_-I,@JosephCarlsonAfterHours,2022-03-10T20:11:14Z,https://finviz.com/map.ashx?t=sec,2,TRUE
KhsCBoYK_-I,@antoniostefangabriel9829,2022-03-10T20:19:52Z,@@JosephCarlsonAfterHours thank you,0,TRUE
KhsCBoYK_-I,@JosephCarlsonAfterHours,2022-03-10T20:06:39Z,"Welcome back everyone. If you haven't tried out the Patreon, you can do so here: https://www.patreon.com/josephcarlson
Shout out to the over 2,300 members!

Thoughts on Amazon PDF: https://www.dropbox.com/s/elkx06d71b9ugpb/Joseph%20Carlson%20-%20Thoughts%20On%20Amazon.pdf?dl=0",5,FALSE
KhsCBoYK_-I,@fundrisefanfam,2022-03-10T20:05:29Z,It was nice chatting today with a hacker account pretending to be you 🤣😂,34,FALSE
KhsCBoYK_-I,@teemo1385,2022-03-10T23:22:04Z,Did he look like a Russian Jo?,0,TRUE
KhsCBoYK_-I,@gomisreef,2022-03-11T00:39:17Z,I've done this too,0,TRUE
TSzTJhMbl1s,@Meir_Barak,2022-03-10T19:54:16Z,Become a better trader in 14 days... https://bit.ly/free-14-day-trial-tradenet,3,FALSE
TSzTJhMbl1s,@nikolazagorac8237,2024-01-04T05:34:20Z,Amazing.,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2024-01-04T08:08:59Z,Thank you! Cheers!,0,TRUE
TSzTJhMbl1s,@nikolazagorac8237,2023-12-16T03:54:14Z,"OH,HO,very nice!",1,FALSE
TSzTJhMbl1s,@Meir_Barak,2023-12-25T08:32:22Z,Thank you! Cheers!,0,TRUE
TSzTJhMbl1s,@Vangelis.,2022-06-12T11:27:51Z,Now that's a trade.,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-06-13T08:17:20Z,😄,0,TRUE
TSzTJhMbl1s,@kalambekov,2022-06-06T08:04:04Z,Thanks for your videos. Can you please share: How to find tickers with GAP on pre market?,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-06-06T11:32:35Z,I use my ColmexPro platform's in-built scanner. Here's a ColmexPro Free Demo Account: https://bit.ly/colmexpro-free-demo-meirbarak,0,TRUE
TSzTJhMbl1s,@mauriceslevines6100,2022-04-07T02:42:42Z,Who has 3 million dollars to make this trade? You get so excited you start to spaz out. Why does this man become so excited? You always brag to people but who has 3 million to trade?,2,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-04-07T09:08:14Z,"I trade a 1:20 leveraged ColmexPro account, so a relatively small amount of capital is required.",0,TRUE
TSzTJhMbl1s,@itsiktzur,2022-03-25T01:25:21Z,🙏🙏🙏🙏😊😊😊😊,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-27T15:14:02Z,😎,1,TRUE
TSzTJhMbl1s,@LTLAROTAU,2022-03-18T01:47:41Z,"Hi, just confused as u have some videos where it gap up/down and u mentioned the u expect to fill the gap before it pull back. 

Do u mean if its less than 3% gap up/down it will fill the gap?

And if its more than 3% then it will be gap and go?

Thank u",1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-18T11:36:57Z,"Absolutely that! Gaps smaller than 3% are more likely to close, gaps larger than 3% are more likely to ""gap and go"".",2,TRUE
TSzTJhMbl1s,@ressayiluogal7909,2022-03-17T22:06:06Z,Is there any way we can copy your traders,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-18T11:35:45Z,Here is a 14-day trial for the direct Tradenet Trading Room: https://bit.ly/free-14-day-trial-tradenet,0,TRUE
TSzTJhMbl1s,@adamjones5155,2022-03-16T16:55:28Z,"Hello Meir, I saw a comment you saying you can get 1:20 leverage, do you have any videos explaining this? I'd be very interested to know more thanks and keep up the good work!",2,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-17T09:21:22Z,Thanks for this video suggestion! I trade a 1:20 leveraged account with ColmexPro.,0,TRUE
TSzTJhMbl1s,@Jchavez588,2022-03-14T03:00:29Z,what software do you use for your Day Trading?,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-15T10:36:10Z,I trade with ColmexPro.,0,TRUE
TSzTJhMbl1s,@ashishYadav-ro3sk,2022-03-13T13:15:15Z,Hi sir if u recognize me then give me  some knowledge YouTube app how I   will do earn money,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-15T10:36:03Z,"I teach the gap and go strategy in full detail as part of Tradenet's ""Star Trader"" course. This course comes complete as part of Tradenet's ""Student Package"": https://www.tradenet.com/our-programs/student",0,TRUE
TSzTJhMbl1s,@Ys_young_seba,2022-03-13T01:08:27Z,Congratulations Meir! And thanks for sharing that advice 🙏 all your videos are very helpful 😀,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-15T10:35:34Z,Glad it was helpful! Thanks for watching Sabastian!,0,TRUE
TSzTJhMbl1s,@mitchellbuckner5264,2022-03-12T20:04:50Z,Beautiful Trade but can you post more videos on this gap up and down strategy??,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-15T10:35:17Z,"I teach the gap and go strategy in full detail as part of Tradenet's ""Star Trader"" course. This course comes complete as part of Tradenet's ""Student Package"": https://www.tradenet.com/our-programs/student",0,TRUE
TSzTJhMbl1s,@bobclaws1653,2022-03-11T11:37:57Z,Thank you Meir! you deserve 500k subscribers!,0,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:37:19Z,"Wow, thank you Bob! Maybe one day! 👍",0,TRUE
TSzTJhMbl1s,@michaelsaucier5633,2022-03-11T10:49:20Z,"$3 million dollar position trading CFD's to make $26K?   That's impressive? Hmm 🤔  No, it's the people with $25K accounts making $500-$1000",0,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:32:17Z,"I trade a 1:20 leveraged ColmexPro account, so a relatively small amount of capital is required.",1,TRUE
TSzTJhMbl1s,@michaelsaucier5633,2022-03-11T12:41:50Z,"@@Meir_Barak that's even worse math because on a $50,000 account you have a million dollars buying power you could easily lose your entire account in one trade on something like Amazon.  So 20x leverage on a $0 account is still $0 leverage...  $3 million position to scalp a couple points to make $26,000 is crazy to think that that's good or even sustainable.",1,TRUE
TSzTJhMbl1s,@Meir_Barak,2022-03-15T10:43:43Z,Leverage is a double edged sword. It can both help experienced traders make more money and cause unexperienced traders to lose more money.,3,TRUE
TSzTJhMbl1s,@aerotecvideo1270,2022-03-11T04:56:34Z,"curious what the actual margin is for you on a day like today, ( profit/cost=margin)",1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:36:49Z,"I trade a 1:20 leveraged ColmexPro account, so a relatively small amount of capital is required.",0,TRUE
TSzTJhMbl1s,@aerotecvideo1270,2022-03-14T02:24:49Z,@@Meir_Barak Thank You !,1,TRUE
TSzTJhMbl1s,@garrettthompson4484,2022-03-11T04:00:16Z,I bought your book from Amazon. I always wondered if you felt like getting revenge from profiting from amazon plays...,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:36:22Z,😂😅 Thanks for watching Garrett!,2,TRUE
TSzTJhMbl1s,@Prospect_Reels,2022-03-11T01:40:38Z,The Master!  Great trade.  Love this channel!,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:34:19Z,Glad you enjoy it! Thanks for watching John!,0,TRUE
TSzTJhMbl1s,@omrriuser-cd1dx5rs8m,2022-03-10T23:10:13Z,you are my hero thank you ❤️,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:34:04Z,Thanks for watching! 😊,0,TRUE
TSzTJhMbl1s,@stevetaterus8303,2022-03-10T22:15:36Z,"Balls of steel, nice trade",1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:33:27Z,Thanks Shiek!,0,TRUE
TSzTJhMbl1s,@adipeleg1998,2022-03-10T20:12:07Z,Amazing🤩🤩,2,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:32:09Z,Thank you! Cheers!,1,TRUE
TSzTJhMbl1s,@StevenProductions20tv,2022-03-10T20:10:22Z,,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:32:06Z,😎,0,TRUE
TSzTJhMbl1s,@Blessuccess,2022-03-10T19:55:48Z,I hope one day not far to have that 2.9 M of buying power. Wonderful trade! Blessings and successes,2,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:32:00Z,"I trade a 1:20 leveraged ColmexPro account, so a relatively small amount of capital is required.",1,TRUE
TSzTJhMbl1s,@Blessuccess,2022-03-11T13:08:01Z,@@Meir_Barak hehe yes me too. I have ColmexPro account. Thank you Meir.,0,TRUE
TSzTJhMbl1s,@salehnawaz7233,2022-03-10T19:55:47Z,👏👏,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:31:29Z,😎,0,TRUE
TSzTJhMbl1s,@Tretc,2022-03-10T19:53:21Z,🔥🔥🔥🔥🔥🔥🙌🏽,1,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:31:22Z,Thanks Trevian!,0,TRUE
TSzTJhMbl1s,@gqautodiagnostics,2022-03-10T19:52:51Z,Well DONE AGAIN!!!,2,FALSE
TSzTJhMbl1s,@Meir_Barak,2022-03-11T12:31:12Z,Thanks GQ!,0,TRUE
BmAM0Y6K_A8,@OwnTheChaos1,2022-06-01T22:11:23Z,Did you buy Amazon Stock solely because of the upcoming split? Why or why not?,1,FALSE
BmAM0Y6K_A8,@OwnTheChaos1,2022-06-02T17:29:36Z,"@P T I think we all know what assuming does. See you on the other side of this one. Based on this comment, it would seem that you either didn't watch this, or just didn't listen.",0,TRUE
BmAM0Y6K_A8,@bettergentspodcast,2022-06-03T14:39:42Z,"I bought 10 shares at $2086. It was a combination of the upcoming split, and the price hitting a 52-week low just prior. That's almost a 50% discount from the 52-week high. I'm up 19% as of this post, and I'm willing to wager I'll see a short-term growth of 50%. Long term, I expect Amazon to get back to around $2000 a share, which would grant me 20x my initial investment.",2,TRUE
BmAM0Y6K_A8,@TRDoutdoors,2022-06-08T23:06:36Z,I picked up a few shares today post split. I may add if I see strong growth in the next few weeks.,0,FALSE
BmAM0Y6K_A8,@shawnsponds,2022-06-04T23:06:06Z,You are missing the dynamic,0,FALSE
BmAM0Y6K_A8,@shawnsponds,2022-06-04T23:04:26Z,Wrong… 100%   $123 post split will be $150 in days,0,FALSE
BmAM0Y6K_A8,@OwnTheChaos1,2022-06-04T23:19:23Z,You missed the part where I said it's still a buy,0,TRUE
BmAM0Y6K_A8,@Carperama,2022-06-04T13:54:27Z,"I read that if amazon stocks bet around $100 a share that they could join the dow jones?  If that happens could the new share price of say $122 on June 6th ever go back up to say $1500 a share?  I'm trying to figure if it could hit $4000 a share in the next 15 years?  

I currently have to stock in amazon and would like to buy some but my gut filling tells me to wait to see if amazon come down to $100 a share in the next couple months, so I don't want to do a response buy just because I can afford to buy all the sudden.  Can you give a prediction if there will be a down fall in price or what price to buy?  I guess that depend on my 1st question, how high can it get $150 a share or $1500 a share and above?

Thanks.",0,FALSE
BmAM0Y6K_A8,@lolitajones859,2022-06-04T04:15:52Z,"It does matter how many shares you have.  There's a multiplier.  Look at it this way: Regardless of what the price of a stock, if you have 1 share of that stock - that literally means for every dollar that stock goes up, you are 1 dollar richer.... however, if you have 20 shares of a stock, for every dollar it goes up you are now $20 dollars richer.  Makes a big difference.  If you have 1 share of Amazon and it goes up $100, you are $100 dollars richer.  If you have 20 shares of Amazon and it goes up $100, you are $2,000. richer. BIG BIG BIG Diference.",0,FALSE
BmAM0Y6K_A8,@OwnTheChaos1,2022-06-04T12:36:57Z,You're not taking into account that the share structure just grew by 20x. It's going to take A LOT more buying power to get it moving. We're not going to see $3000 a share again for another 20 years. If it ever gets there and I think that's what a lot of people are missing,0,TRUE
BmAM0Y6K_A8,@brandonjones8059,2022-06-03T07:00:53Z,I don’t understand why you would buy into the split tbh. I get trading it and selling before the split. You get the same amount of the company. It allows people to get 100 of the shares to get cover calls. You will see a bump in the overall price cause this is a lot of newbies first big split.,0,FALSE
BmAM0Y6K_A8,@hernstv,2022-06-03T04:45:09Z,Always Buy pilot entry  and DCA every 5%  ~ 10% drop,0,FALSE
BmAM0Y6K_A8,@TCTALKSTCFITNESS,2022-06-03T00:09:53Z,"I’m gonna get in on this split because Amazon will be around for a while, and also why not take advantage of the price change 🤷🏽‍♂️💯 this is clutch for the market.",6,FALSE
BmAM0Y6K_A8,@luisantillon1696,2022-06-02T23:12:52Z,"Ir doesnt make any difference to the stock, but it does for the options trading, because you will be able to buy longer term and that fact reduces your risk",0,FALSE
BmAM0Y6K_A8,@OwnTheChaos1,2022-06-02T23:29:59Z,You can buy longer term options now 🤔,0,TRUE
BmAM0Y6K_A8,@money_5802,2022-06-02T18:05:13Z,$AMZN I am a trader. I am going to trade the volatility based on this excitement. I am not buying to hold.,1,FALSE
BmAM0Y6K_A8,@joek4339,2022-06-02T17:18:43Z,WHY ARE ALL STOCKS 110% SELL RED RATING EVEN AFTER 60% NOSE DIVE THIS YEAR????,1,FALSE
BmAM0Y6K_A8,@devonteblackwell6830,2022-06-02T15:29:54Z,Will a put call do any justice after the split?,0,FALSE
BmAM0Y6K_A8,@CmdrTigerKing,2022-06-02T10:50:48Z,I think newer or less experienced investors might get intimidated hy the price unknowingly they can buy fractional shares.  Thus bringing in more customers.,0,FALSE
BmAM0Y6K_A8,@victorfeliz1657,2022-06-02T08:20:28Z,I can buy more shares now with 10k and if it goes to 2k again i will be balling,1,FALSE
BmAM0Y6K_A8,@SavvyMoneyShow,2022-06-02T07:59:52Z,It's a psychological issue as the people who get fooled by splits are psychos and I make money off them,0,FALSE
BmAM0Y6K_A8,@1exactdigital,2022-06-02T04:57:59Z,If I have a $3k call for July and this splits what happens to my call after the split?,0,FALSE
BmAM0Y6K_A8,@luisantillon1696,2022-06-02T23:09:12Z,You will have 20 calls,1,TRUE
BmAM0Y6K_A8,@lprb302,2022-06-02T02:22:57Z,"Hey Brad, I’m in Oz and love the splits cause it helps with monthly DCA into quality stocks. Don’t have access to fractional shares here… This opens up Retail Investors worldwide 🤟🏻",0,FALSE
BmAM0Y6K_A8,@josem-1-2-3,2022-06-01T23:48:54Z,"I know this sounds silly,  but some may just have too much pride to say they own 0.7765 of any stock. Your just not cool at that point. Lol.",1,FALSE
BmAM0Y6K_A8,@OwnTheChaos1,2022-06-01T23:52:59Z,Hahaha!,0,TRUE
BmAM0Y6K_A8,@FeedTheBulls,2022-06-01T22:43:40Z,"As the one comment mentioned, the split will now make this stock a good wheel strategy candidate for poor people like myself no? Lol I can now afford 100 shares of it whereas I couldn’t do that before. Unless I’m missing something, I feel that would be a good reason to buy no? Or is that the only good reason..Feel free to correct me if I’m not making sense..Brad or anyone from the crew. Student for life over here! Appreciate you and this channel brother.",0,FALSE
BmAM0Y6K_A8,@muttbob5603,2022-06-01T23:19:58Z,"I'm a noob, and not part of the crew, but I do have a great financial advisor, and GOOGL is in much better shape, for about the same price (even cheaper), and also doing a 20:1 split in July. GOOGL has a PE of 20.58, and AMZN has a PE of 57.98, so almost 3 times higher (the lower the better). GOOGL has a Sticker Price of $11436.81, and AMZN has a Sticker Price of $7848.93, so a much higher (better) value. GOOGL also has multiple streams of income more than AMZN does. IMHO though, buying GOOGL now, before the split, is a better option. This is not financial advice, just some DD that I've seen, you do you.",1,TRUE
BmAM0Y6K_A8,@FeedTheBulls,2022-06-02T19:17:53Z,Hey thanks for the info and your perspective. I am a noob as well. I’ve actually been buying both Google and Amazon for the same reason. To start the wheel… but I do own more google in the longterm account. Thanks again!,1,TRUE
BmAM0Y6K_A8,@muttbob5603,2022-06-01T22:33:24Z,"Stocks still usually run up after a split, and AMZN is still a ""decent"" stock, and my biggest loser right now, since I bought in March. When retail can buy AMZN (full shares) for $120 instead of $2,400 (I paid over $3,100), lots more will buy. I know exactly what you mean by it being the same price, but most of retail doesn't look at it that way. GOOGL is splitting 20:1 in July, and a much better investment. That's why I have been averaging down with GOOGL, and not AMZN. BTW, I'm a noob investor, started late February, and didn't hear about the split until after I bought. I started following you and a few other YouTubers so I can learn, after screening dozens. Keep up the good work.",2,FALSE
YylmiEzfEg0,@KenanGrace,2022-06-05T17:55:59Z,"1.💯 | Get 6 Free stocks with moomoo | ► https://tinyurl.com/5c4spp68 

2.🚀| Discord Community | ► https://www.patreon.com/KenanGrace",8,FALSE
